,0,1
2141,37,90
2142,37,89
2143,37,88
2144,37,87
2145,38,41
2146,38,43
2147,39,18
2148,38,91
2149,38,98
2150,38,97
2151,38,96
2152,38,95
2153,38,94
2154,38,93
2155,38,92
2156,38,90
2157,38,44
2158,38,89
2159,38,88
2160,38,87
2161,38,86
2162,38,85
2163,38,84
2164,38,83
2165,38,99
2166,39,0
2167,39,1
2168,39,2
2169,39,17
2170,39,16
2171,39,15
2172,39,14
2173,39,13
2174,39,12
2175,39,11
2176,39,10
2177,39,9
2178,39,8
2179,39,7
2180,39,6
2181,39,5
2182,39,4
2183,39,3
2184,38,82
2185,38,81
2186,38,80
2187,38,61
2188,38,59
2189,38,58
2190,38,57
2191,38,56
2192,38,55
2193,38,54
2194,38,53
2195,38,52
2196,38,51
2197,38,50
2198,38,49
2199,38,48
2200,38,47
2201,38,46
2202,38,45
2203,38,60
2204,38,62
2205,38,79
2206,38,63
2207,38,78
2208,38,77
2209,38,76
2210,38,75
2211,38,74
2212,38,73
2213,38,72
2214,38,71
2215,38,70
2216,38,69
2217,38,68
2218,38,67
2219,38,66
2220,38,65
2221,38,64
2222,40,73
2223,40,74
2224,40,75
2225,42,77
2226,42,84
2227,42,83
2228,42,82
2229,42,81
2230,42,80
2231,42,79
2232,42,78
2233,42,76
2234,43,5
2235,42,75
2236,42,74
2237,42,73
2238,42,72
2239,42,71
2240,42,70
2241,42,69
2242,42,85
2243,42,86
2244,42,87
2245,42,88
2246,43,3
2247,43,2
2248,43,1
2249,43,0
2250,42,99
2251,42,98
2252,42,97
2253,42,96
2254,42,95
2255,42,94
2256,42,93
2257,42,92
2258,42,91
2259,42,90
2260,42,89
2261,42,68
2262,42,67
2263,42,66
2264,42,47
2265,42,45
2266,42,44
2267,42,43
2268,42,42
2269,42,41
2270,42,40
2271,42,39
2272,42,38
2273,42,37
2274,42,36
2275,42,35
2276,42,34
2277,42,33
2278,42,32
2279,42,31
2280,42,46
2281,42,48
2282,42,65
2283,42,49
2284,42,64
2285,42,63
2286,42,62
2287,42,61
2288,42,60
2289,42,59
2290,42,58
2291,42,57
2292,42,56
2293,42,55
2294,42,54
2295,42,53
2296,42,52
2297,42,51
2298,42,50
2299,43,4
2300,43,6
2301,42,29
2302,43,54
2303,43,61
2304,43,60
2305,43,59
2306,43,58
2307,43,57
2308,43,56
2309,43,55
2310,43,53
2311,43,7
2312,43,52
2313,43,51
2314,43,50
2315,43,49
2316,43,48
2317,43,47
2318,43,46
2319,43,62
2320,43,63
2321,43,64
2322,43,65
2323,43,80
2324,43,79
2325,43,78
2326,43,77
2327,43,76
2328,43,75
2329,43,74
2330,43,73
2331,43,72
2332,43,71
2333,43,70
2334,43,69
2335,43,68
2336,43,67
2337,43,66
2338,43,45
2339,43,44
2340,43,43
2341,43,24
2342,43,22
2343,43,21
2344,43,20
2345,43,19
2346,43,18
2347,43,17
2348,43,16
2349,43,15
2350,43,14
2351,43,13
2352,43,12
2353,43,11
2354,43,10
2355,43,9
2356,43,8
2357,43,23
2358,43,25
2359,43,42
2360,43,26
2361,43,41
2362,43,40
2363,43,39
2364,43,38
2365,43,37
2366,43,36
2367,43,35
2368,43,34
2369,43,33
2370,43,32
2371,43,31
2372,43,30
2373,43,29
2374,43,28
2375,43,27
2376,42,30
2377,42,28
2378,40,76
2379,41,23
2380,41,30
2381,41,29
2382,41,28
2383,41,27
2384,41,26
2385,41,25
2386,41,24
2387,41,22
2388,41,51
2389,41,21
2390,41,20
2391,41,19
2392,41,18
2393,41,17
2394,41,16
2395,41,15
2396,41,31
2397,41,32
2398,41,33
2399,41,34
2400,41,49
2401,41,48
2402,41,47
2403,41,46
2404,41,45
2405,41,44
2406,41,43
2407,41,42
2408,41,41
2409,41,40
2410,41,39
2411,41,38
2412,41,37
2413,41,36
2414,41,35
2415,41,14
2416,41,13
2417,41,12
2418,40,93
2419,40,91
2420,40,90
2421,40,89
2422,40,88
2423,40,87
2424,40,86
2425,40,85
2426,40,84
2427,40,83
2428,40,82
2429,40,81
2430,40,80
2431,40,79
2432,40,78
2433,40,77
2434,40,92
2435,40,94
2436,41,11
2437,40,95
2438,41,10
2439,41,9
2440,41,8
2441,41,7
2442,41,6
2443,41,5
2444,41,4
2445,41,3
2446,41,2
2447,41,1
2448,41,0
2449,40,99
2450,40,98
2451,40,97
2452,40,96
2453,41,50
2454,41,52
2455,42,27
2456,42,0
2457,42,7
2458,42,6
2459,42,5
2460,42,4
2461,42,3
2462,42,2
2463,42,1
2464,41,99
2465,41,53
2466,41,98
2467,41,97
2468,41,96
2469,41,95
2470,41,94
2471,41,93
2472,41,92
2473,42,8
2474,42,9
2475,42,10
2476,42,11
2477,42,26
2478,42,25
2479,42,24
2480,42,23
2481,42,22
2482,42,21
2483,42,20
2484,42,19
2485,42,18
2486,42,17
2487,42,16
2488,42,15
2489,42,14
2490,42,13
2491,42,12
2492,41,91
2493,41,90
2494,41,89
2495,41,70
2496,41,68
2497,41,67
2498,41,66
2499,41,65
2500,41,64
2501,41,63
2502,41,62
2503,41,61
2504,41,60
2505,41,59
2506,41,58
2507,41,57
2508,41,56
2509,41,55
2510,41,54
2511,41,69
2512,41,71
2513,41,88
2514,41,72
2515,41,87
2516,41,86
2517,41,85
2518,41,84
2519,41,83
2520,41,82
2521,41,81
2522,41,80
2523,41,79
2524,41,78
2525,41,77
2526,41,76
2527,41,75
2528,41,74
2529,41,73
2530,25,32
2531,24,99
2532,25,30
2533,8,82
2534,8,89
2535,8,88
2536,8,87
2537,8,86
2538,8,85
2539,8,84
2540,8,83
2541,8,81
2542,8,72
2543,8,80
2544,8,79
2545,8,78
2546,8,77
2547,8,76
2548,8,75
2549,8,74
2550,8,90
2551,8,91
2552,8,92
2553,8,93
2554,9,8
2555,9,7
2556,9,6
2557,9,5
2558,9,4
2559,9,3
2560,9,2
2561,9,1
2562,9,0
2563,8,99
2564,8,98
2565,8,97
2566,8,96
2567,8,95
2568,8,94
2569,8,73
2570,8,71
2571,9,87
2572,8,43
2573,8,50
2574,8,49
2575,8,48
2576,8,47
2577,8,46
2578,8,45
2579,8,44
2580,8,42
2581,8,70
2582,8,41
2583,8,40
2584,8,39
2585,8,38
2586,8,37
2587,8,36
2588,8,35
2589,8,51
2590,8,52
2591,8,53
2592,8,54
2593,8,69
2594,8,68
2595,8,67
2596,8,66
2597,8,65
2598,8,64
2599,8,63
2600,8,62
2601,8,61
2602,8,60
2603,8,59
2604,8,58
2605,8,57
2606,8,56
2607,8,55
2608,9,9
2609,9,10
2610,9,11
2611,9,59
2612,9,66
2613,9,65
2614,9,64
2615,9,63
2616,9,62
2617,9,61
2618,9,60
2619,9,58
2620,9,12
2621,9,57
2622,9,56
2623,9,55
2624,9,54
2625,9,53
2626,9,52
2627,9,51
2628,9,67
2629,9,68
2630,9,69
2631,9,70
2632,9,85
2633,9,84
2634,9,83
2635,9,82
2636,9,81
2637,9,80
2638,9,79
2639,9,78
2640,9,77
2641,9,76
2642,9,75
2643,9,74
2644,9,73
2645,9,72
2646,9,71
2647,9,50
2648,9,49
2649,9,48
2650,9,29
2651,9,27
2652,9,26
2653,9,25
2654,9,24
2655,9,23
2656,9,22
2657,9,21
2658,9,20
2659,9,19
2660,9,18
2661,9,17
2662,9,16
2663,9,15
2664,9,14
2665,9,13
2666,9,28
2667,9,30
2668,9,47
2669,9,31
2670,9,46
2671,9,45
2672,9,44
2673,9,43
2674,9,42
2675,9,41
2676,9,40
2677,9,39
2678,9,38
2679,9,37
2680,9,36
2681,9,35
2682,9,34
2683,9,33
2684,9,32
2685,8,34
2686,8,33
2687,8,32
2688,7,27
2689,7,34
2690,7,33
2691,7,32
2692,7,31
2693,7,30
2694,7,29
2695,7,28
2696,7,26
2697,7,55
2698,7,25
2699,7,24
2700,7,23
2701,7,22
2702,7,21
2703,7,20
2704,7,19
2705,7,35
2706,7,36
2707,7,37
2708,7,38
2709,7,53
2710,7,52
2711,7,51
2712,7,50
2713,7,49
2714,7,48
2715,7,47
2716,7,46
2717,7,45
2718,7,44
2719,7,43
2720,7,42
2721,7,41
2722,7,40
2723,7,39
2724,7,18
2725,7,17
2726,7,16
2727,6,97
2728,6,95
2729,6,94
2730,6,93
2731,6,92
2732,6,91
2733,6,90
2734,6,89
2735,6,88
2736,6,87
2737,6,86
2738,6,85
2739,6,84
2740,6,83
2741,6,82
2742,6,81
2743,6,96
2744,6,98
2745,7,15
2746,6,99
2747,7,14
2748,7,13
2749,7,12
2750,7,11
2751,7,10
2752,7,9
2753,7,8
2754,7,7
2755,7,6
2756,7,5
2757,7,4
2758,7,3
2759,7,2
2760,7,1
2761,7,0
2762,7,54
2763,7,56
2764,8,31
2765,8,4
2766,8,11
2767,8,10
2768,8,9
2769,8,8
2770,8,7
2771,8,6
2772,8,5
2773,8,3
2774,7,57
2775,8,2
2776,8,1
2777,8,0
2778,7,99
2779,7,98
2780,7,97
2781,7,96
2782,8,12
2783,8,13
2784,8,14
2785,8,15
2786,8,30
2787,8,29
2788,8,28
2789,8,27
2790,8,26
2791,8,25
2792,8,24
2793,8,23
2794,8,22
2795,8,21
2796,8,20
2797,8,19
2798,8,18
2799,8,17
2800,8,16
2801,7,95
2802,7,94
2803,7,93
2804,7,74
2805,7,72
2806,7,71
2807,7,70
2808,7,69
2809,7,68
2810,7,67
2811,7,66
2812,7,65
2813,7,64
2814,7,63
2815,7,62
2816,7,61
2817,7,60
2818,7,59
2819,7,58
2820,7,73
2821,7,75
2822,7,92
2823,7,76
2824,7,91
2825,7,90
2826,7,89
2827,7,88
2828,7,87
2829,7,86
2830,7,85
2831,7,84
2832,7,83
2833,7,82
2834,7,81
2835,7,80
2836,7,79
2837,7,78
2838,7,77
2839,9,86
2840,9,88
2841,25,29
2842,11,91
2843,11,98
2844,11,97
2845,11,96
2846,11,95
2847,11,94
2848,11,93
2849,11,92
2850,11,90
2851,11,81
2852,11,89
2853,11,88
2854,11,87
2855,11,86
2856,11,85
2857,11,84
2858,11,83
2859,11,99
2860,12,0
2861,12,1
2862,12,2
2863,12,17
2864,12,16
2865,12,15
2866,12,14
2867,12,13
2868,12,12
2869,12,11
2870,12,10
2871,12,9
2872,12,8
2873,12,7
2874,12,6
2875,12,5
2876,12,4
2877,12,3
2878,11,82
2879,11,80
2880,9,89
2881,11,52
2882,11,59
2883,11,58
2884,11,57
2885,11,56
2886,11,55
2887,11,54
2888,11,53
2889,11,51
2890,11,79
2891,11,50
2892,11,49
2893,11,48
2894,11,47
2895,11,46
2896,11,45
2897,11,44
2898,11,60
2899,11,61
2900,11,62
2901,11,63
2902,11,78
2903,11,77
2904,11,76
2905,11,75
2906,11,74
2907,11,73
2908,11,72
2909,11,71
2910,11,70
2911,11,69
2912,11,68
2913,11,67
2914,11,66
2915,11,65
2916,11,64
2917,12,18
2918,12,19
2919,12,20
2920,12,68
2921,12,75
2922,12,74
2923,12,73
2924,12,72
2925,12,71
2926,12,70
2927,12,69
2928,12,67
2929,12,21
2930,12,66
2931,12,65
2932,12,64
2933,12,63
2934,12,62
2935,12,61
2936,12,60
2937,12,76
2938,12,77
2939,12,78
2940,12,79
2941,12,94
2942,12,93
2943,12,92
2944,12,91
2945,12,90
2946,12,89
2947,12,88
2948,12,87
2949,12,86
2950,12,85
2951,12,84
2952,12,83
2953,12,82
2954,12,81
2955,12,80
2956,12,59
2957,12,58
2958,12,57
2959,12,38
2960,12,36
2961,12,35
2962,12,34
2963,12,33
2964,12,32
2965,12,31
2966,12,30
2967,12,29
2968,12,28
2969,12,27
2970,12,26
2971,12,25
2972,12,24
2973,12,23
2974,12,22
2975,12,37
2976,12,39
2977,12,56
2978,12,40
2979,12,55
2980,12,54
2981,12,53
2982,12,52
2983,12,51
2984,12,50
2985,12,49
2986,12,48
2987,12,47
2988,12,46
2989,12,45
2990,12,44
2991,12,43
2992,12,42
2993,12,41
2994,11,43
2995,11,42
2996,11,41
2997,10,36
2998,10,43
2999,10,42
3000,10,41
3001,10,40
3002,10,39
3003,10,38
3004,10,37
3005,10,35
3006,10,64
3007,10,34
3008,10,33
3009,10,32
3010,10,31
3011,10,30
3012,10,29
3013,10,28
3014,10,44
3015,10,45
3016,10,46
3017,10,47
3018,10,62
3019,10,61
3020,10,60
3021,10,59
3022,10,58
3023,10,57
3024,10,56
3025,10,55
3026,10,54
3027,10,53
3028,10,52
3029,10,51
3030,10,50
3031,10,49
3032,10,48
3033,10,27
3034,10,26
3035,10,25
3036,10,6
3037,10,4
3038,10,3
3039,10,2
3040,10,1
3041,10,0
3042,9,99
3043,9,98
3044,9,97
3045,9,96
3046,9,95
3047,9,94
3048,9,93
3049,9,92
3050,9,91
3051,9,90
3052,10,5
3053,10,7
3054,10,24
3055,10,8
3056,10,23
3057,10,22
3058,10,21
3059,10,20
3060,10,19
3061,10,18
3062,10,17
3063,10,16
3064,10,15
3065,10,14
3066,10,13
3067,10,12
3068,10,11
3069,10,10
3070,10,9
3071,10,63
3072,10,65
3073,11,40
3074,11,13
3075,11,20
3076,11,19
3077,11,18
3078,11,17
3079,11,16
3080,11,15
3081,11,14
3082,11,12
3083,10,66
3084,11,11
3085,11,10
3086,11,9
3087,11,8
3088,11,7
3089,11,6
3090,11,5
3091,11,21
3092,11,22
3093,11,23
3094,11,24
3095,11,39
3096,11,38
3097,11,37
3098,11,36
3099,11,35
3100,11,34
3101,11,33
3102,11,32
3103,11,31
3104,11,30
3105,11,29
3106,11,28
3107,11,27
3108,11,26
3109,11,25
3110,11,4
3111,11,3
3112,11,2
3113,10,83
3114,10,81
3115,10,80
3116,10,79
3117,10,78
3118,10,77
3119,10,76
3120,10,75
3121,10,74
3122,10,73
3123,10,72
3124,10,71
3125,10,70
3126,10,69
3127,10,68
3128,10,67
3129,10,82
3130,10,84
3131,11,1
3132,10,85
3133,11,0
3134,10,99
3135,10,98
3136,10,97
3137,10,96
3138,10,95
3139,10,94
3140,10,93
3141,10,92
3142,10,91
3143,10,90
3144,10,89
3145,10,88
3146,10,87
3147,10,86
3148,6,80
3149,6,79
3150,6,78
3151,2,65
3152,2,72
3153,2,71
3154,2,70
3155,2,69
3156,2,68
3157,2,67
3158,2,66
3159,2,64
3160,2,55
3161,2,63
3162,2,62
3163,2,61
3164,2,60
3165,2,59
3166,2,58
3167,2,57
3168,2,73
3169,2,74
3170,2,75
3171,2,76
3172,2,91
3173,2,90
3174,2,89
3175,2,88
3176,2,87
3177,2,86
3178,2,85
3179,2,84
3180,2,83
3181,2,82
3182,2,81
3183,2,80
3184,2,79
3185,2,78
3186,2,77
3187,2,56
3188,2,54
3189,6,77
3190,2,26
3191,2,33
3192,2,32
3193,2,31
3194,2,30
3195,2,29
3196,2,28
3197,2,27
3198,2,25
3199,2,53
3200,2,24
3201,2,23
3202,2,22
3203,2,21
3204,2,20
3205,2,19
3206,2,18
3207,2,34
3208,2,35
3209,2,36
3210,2,37
3211,2,52
3212,2,51
3213,2,50
3214,2,49
3215,2,48
3216,2,47
3217,2,46
3218,2,45
3219,2,44
3220,2,43
3221,2,42
3222,2,41
3223,2,40
3224,2,39
3225,2,38
3226,2,92
3227,2,93
3228,2,94
3229,3,42
3230,3,49
3231,3,48
3232,3,47
3233,3,46
3234,3,45
3235,3,44
3236,3,43
3237,3,41
3238,2,95
3239,3,40
3240,3,39
3241,3,38
3242,3,37
3243,3,36
3244,3,35
3245,3,34
3246,3,50
3247,3,51
3248,3,52
3249,3,53
3250,3,68
3251,3,67
3252,3,66
3253,3,65
3254,3,64
3255,3,63
3256,3,62
3257,3,61
3258,3,60
3259,3,59
3260,3,58
3261,3,57
3262,3,56
3263,3,55
3264,3,54
3265,3,33
3266,3,32
3267,3,31
3268,3,12
3269,3,10
3270,3,9
3271,3,8
3272,3,7
3273,3,6
3274,3,5
3275,3,4
3276,3,3
3277,3,2
3278,3,1
3279,3,0
3280,2,99
3281,2,98
3282,2,97
3283,2,96
3284,3,11
3285,3,13
3286,3,30
3287,3,14
3288,3,29
3289,3,28
3290,3,27
3291,3,26
3292,3,25
3293,3,24
3294,3,23
3295,3,22
3296,3,21
3297,3,20
3298,3,19
3299,3,18
3300,3,17
3301,3,16
3302,3,15
3303,2,17
3304,2,16
3305,2,15
3306,1,10
3307,1,17
3308,1,16
3309,1,15
3310,1,14
3311,1,13
3312,1,12
3313,1,11
3314,1,9
3315,1,38
3316,1,8
3317,1,7
3318,1,6
3319,1,5
3320,1,4
3321,1,3
3322,1,2
3323,1,18
3324,1,19
3325,1,20
3326,1,21
3327,1,36
3328,1,35
3329,1,34
3330,1,33
3331,1,32
3332,1,31
3333,1,30
3334,1,29
3335,1,28
3336,1,27
3337,1,26
3338,1,25
3339,1,24
3340,1,23
3341,1,22
3342,1,1
3343,1,0
3344,0,99
3345,0,80
3346,0,78
3347,0,76
3348,0,75
3349,0,74
3350,0,73
3351,0,72
3352,0,71
3353,0,70
3354,0,69
3355,0,68
3356,0,67
3357,0,63
3358,0,62
3359,0,60
3360,0,58
3361,0,79
3362,0,81
3363,0,98
3364,0,82
3365,0,97
3366,0,96
3367,0,95
3368,0,94
3369,0,93
3370,0,92
3371,0,91
3372,0,90
3373,0,89
3374,0,88
3375,0,87
3376,0,86
3377,0,85
3378,0,84
3379,0,83
3380,1,37
3381,1,39
3382,2,14
3383,1,87
3384,1,94
3385,1,93
3386,1,92
3387,1,91
3388,1,90
3389,1,89
3390,1,88
3391,1,86
3392,1,40
3393,1,85
3394,1,84
3395,1,83
3396,1,82
3397,1,81
3398,1,80
3399,1,79
3400,1,95
3401,1,96
3402,1,97
3403,1,98
3404,2,13
3405,2,12
3406,2,11
3407,2,10
3408,2,9
3409,2,8
3410,2,7
3411,2,6
3412,2,5
3413,2,4
3414,2,3
3415,2,2
3416,2,1
3417,2,0
3418,1,99
3419,1,78
3420,1,77
3421,1,76
3422,1,57
3423,1,55
3424,1,54
3425,1,53
3426,1,52
3427,1,51
3428,1,50
3429,1,49
3430,1,48
3431,1,47
3432,1,46
3433,1,45
3434,1,44
3435,1,43
3436,1,42
3437,1,41
3438,1,56
3439,1,58
3440,1,75
3441,1,59
3442,1,74
3443,1,73
3444,1,72
3445,1,71
3446,1,70
3447,1,69
3448,1,68
3449,1,67
3450,1,66
3451,1,65
3452,1,64
3453,1,63
3454,1,62
3455,1,61
3456,1,60
3457,3,69
3458,3,70
3459,3,71
3460,5,73
3461,5,80
3462,5,79
3463,5,78
3464,5,77
3465,5,76
3466,5,75
3467,5,74
3468,5,72
3469,6,1
3470,5,71
3471,5,70
3472,5,69
3473,5,68
3474,5,67
3475,5,66
3476,5,65
3477,5,81
3478,5,82
3479,5,83
3480,5,84
3481,5,99
3482,5,98
3483,5,97
3484,5,96
3485,5,95
3486,5,94
3487,5,93
3488,5,92
3489,5,91
3490,5,90
3491,5,89
3492,5,88
3493,5,87
3494,5,86
3495,5,85
3496,5,64
3497,5,63
3498,5,62
3499,5,43
3500,5,41
3501,5,40
3502,5,39
3503,5,38
3504,5,37
3505,5,36
3506,5,35
3507,5,34
3508,5,33
3509,5,32
3510,5,31
3511,5,30
3512,5,29
3513,5,28
3514,5,27
3515,5,42
3516,5,44
3517,5,61
3518,5,45
3519,5,60
3520,5,59
3521,5,58
3522,5,57
3523,5,56
3524,5,55
3525,5,54
3526,5,53
3527,5,52
3528,5,51
3529,5,50
3530,5,49
3531,5,48
3532,5,47
3533,5,46
3534,6,0
3535,6,2
3536,5,25
3537,6,50
3538,6,57
3539,6,56
3540,6,55
3541,6,54
3542,6,53
3543,6,52
3544,6,51
3545,6,49
3546,6,3
3547,6,48
3548,6,47
3549,6,46
3550,6,45
3551,6,44
3552,6,43
3553,6,42
3554,6,58
3555,6,59
3556,6,60
3557,6,61
3558,6,76
3559,6,75
3560,6,74
3561,6,73
3562,6,72
3563,6,71
3564,6,70
3565,6,69
3566,6,68
3567,6,67
3568,6,66
3569,6,65
3570,6,64
3571,6,63
3572,6,62
3573,6,41
3574,6,40
3575,6,39
3576,6,20
3577,6,18
3578,6,17
3579,6,16
3580,6,15
3581,6,14
3582,6,13
3583,6,12
3584,6,11
3585,6,10
3586,6,9
3587,6,8
3588,6,7
3589,6,6
3590,6,5
3591,6,4
3592,6,19
3593,6,21
3594,6,38
3595,6,22
3596,6,37
3597,6,36
3598,6,35
3599,6,34
3600,6,33
3601,6,32
3602,6,31
3603,6,30
3604,6,29
3605,6,28
3606,6,27
3607,6,26
3608,6,25
3609,6,24
3610,6,23
3611,5,26
3612,5,24
3613,3,72
3614,4,19
3615,4,26
3616,4,25
3617,4,24
3618,4,23
3619,4,22
3620,4,21
3621,4,20
3622,4,18
3623,4,47
3624,4,17
3625,4,16
3626,4,15
3627,4,14
3628,4,13
3629,4,12
3630,4,11
3631,4,27
3632,4,28
3633,4,29
3634,4,30
3635,4,45
3636,4,44
3637,4,43
3638,4,42
3639,4,41
3640,4,40
3641,4,39
3642,4,38
3643,4,37
3644,4,36
3645,4,35
3646,4,34
3647,4,33
3648,4,32
3649,4,31
3650,4,10
3651,4,9
3652,4,8
3653,3,89
3654,3,87
3655,3,86
3656,3,85
3657,3,84
3658,3,83
3659,3,82
3660,3,81
3661,3,80
3662,3,79
3663,3,78
3664,3,77
3665,3,76
3666,3,75
3667,3,74
3668,3,73
3669,3,88
3670,3,90
3671,4,7
3672,3,91
3673,4,6
3674,4,5
3675,4,4
3676,4,3
3677,4,2
3678,4,1
3679,4,0
3680,3,99
3681,3,98
3682,3,97
3683,3,96
3684,3,95
3685,3,94
3686,3,93
3687,3,92
3688,4,46
3689,4,48
3690,5,23
3691,4,96
3692,5,3
3693,5,2
3694,5,1
3695,5,0
3696,4,99
3697,4,98
3698,4,97
3699,4,95
3700,4,49
3701,4,94
3702,4,93
3703,4,92
3704,4,91
3705,4,90
3706,4,89
3707,4,88
3708,5,4
3709,5,5
3710,5,6
3711,5,7
3712,5,22
3713,5,21
3714,5,20
3715,5,19
3716,5,18
3717,5,17
3718,5,16
3719,5,15
3720,5,14
3721,5,13
3722,5,12
3723,5,11
3724,5,10
3725,5,9
3726,5,8
3727,4,87
3728,4,86
3729,4,85
3730,4,66
3731,4,64
3732,4,63
3733,4,62
3734,4,61
3735,4,60
3736,4,59
3737,4,58
3738,4,57
3739,4,56
3740,4,55
3741,4,54
3742,4,53
3743,4,52
3744,4,51
3745,4,50
3746,4,65
3747,4,67
3748,4,84
3749,4,68
3750,4,83
3751,4,82
3752,4,81
3753,4,80
3754,4,79
3755,4,78
3756,4,77
3757,4,76
3758,4,75
3759,4,74
3760,4,73
3761,4,72
3762,4,71
3763,4,70
3764,4,69
3765,12,95
3766,12,96
3767,12,97
3768,21,17
3769,21,24
3770,21,23
3771,21,22
3772,21,21
3773,21,20
3774,21,19
3775,21,18
3776,21,16
3777,21,7
3778,21,15
3779,21,14
3780,21,13
3781,21,12
3782,21,11
3783,21,10
3784,21,9
3785,21,25
3786,21,26
3787,21,27
3788,21,28
3789,21,43
3790,21,42
3791,21,41
3792,21,40
3793,21,39
3794,21,38
3795,21,37
3796,21,36
3797,21,35
3798,21,34
3799,21,33
3800,21,32
3801,21,31
3802,21,30
3803,21,29
3804,21,8
3805,21,6
3806,19,14
3807,20,78
3808,20,85
3809,20,84
3810,20,83
3811,20,82
3812,20,81
3813,20,80
3814,20,79
3815,20,77
3816,21,5
3817,20,76
3818,20,75
3819,20,74
3820,20,73
3821,20,72
3822,20,71
3823,20,70
3824,20,86
3825,20,87
3826,20,88
3827,20,89
3828,21,4
3829,21,3
3830,21,2
3831,21,1
3832,21,0
3833,20,99
3834,20,98
3835,20,97
3836,20,96
3837,20,95
3838,20,94
3839,20,93
3840,20,92
3841,20,91
3842,20,90
3843,21,44
3844,21,45
3845,21,46
3846,21,94
3847,22,1
3848,22,0
3849,21,99
3850,21,98
3851,21,97
3852,21,96
3853,21,95
3854,21,93
3855,21,47
3856,21,92
3857,21,91
3858,21,90
3859,21,89
3860,21,88
3861,21,87
3862,21,86
3863,22,2
3864,22,3
3865,22,4
3866,22,5
3867,22,20
3868,22,19
3869,22,18
3870,22,17
3871,22,16
3872,22,15
3873,22,14
3874,22,13
3875,22,12
3876,22,11
3877,22,10
3878,22,9
3879,22,8
3880,22,7
3881,22,6
3882,21,85
3883,21,84
3884,21,83
3885,21,64
3886,21,62
3887,21,61
3888,21,60
3889,21,59
3890,21,58
3891,21,57
3892,21,56
3893,21,55
3894,21,54
3895,21,53
3896,21,52
3897,21,51
3898,21,50
3899,21,49
3900,21,48
3901,21,63
3902,21,65
3903,21,82
3904,21,66
3905,21,81
3906,21,80
3907,21,79
3908,21,78
3909,21,77
3910,21,76
3911,21,75
3912,21,74
3913,21,73
3914,21,72
3915,21,71
3916,21,70
3917,21,69
3918,21,68
3919,21,67
3920,20,69
3921,20,68
3922,20,67
3923,19,62
3924,19,69
3925,19,68
3926,19,67
3927,19,66
3928,19,65
3929,19,64
3930,19,63
3931,19,61
3932,19,90
3933,19,60
3934,19,59
3935,19,58
3936,19,57
3937,19,56
3938,19,55
3939,19,54
3940,19,70
3941,19,71
3942,19,72
3943,19,73
3944,19,88
3945,19,87
3946,19,86
3947,19,85
3948,19,84
3949,19,83
3950,19,82
3951,19,81
3952,19,80
3953,19,79
3954,19,78
3955,19,77
3956,19,76
3957,19,75
3958,19,74
3959,19,53
3960,19,52
3961,19,51
3962,19,32
3963,19,30
3964,19,29
3965,19,28
3966,19,27
3967,19,26
3968,19,25
3969,19,24
3970,19,23
3971,19,22
3972,19,21
3973,19,20
3974,19,19
3975,19,18
3976,19,17
3977,19,16
3978,19,31
3979,19,33
3980,19,50
3981,19,34
3982,19,49
3983,19,48
3984,19,47
3985,19,46
3986,19,45
3987,19,44
3988,19,43
3989,19,42
3990,19,41
3991,19,40
3992,19,39
3993,19,38
3994,19,37
3995,19,36
3996,19,35
3997,19,89
3998,19,91
3999,20,66
4000,20,39
4001,20,46
4002,20,45
4003,20,44
4004,20,43
4005,20,42
4006,20,41
4007,20,40
4008,20,38
4009,19,92
4010,20,37
4011,20,36
4012,20,35
4013,20,34
4014,20,33
4015,20,32
4016,20,31
4017,20,47
4018,20,48
4019,20,49
4020,20,50
4021,20,65
4022,20,64
4023,20,63
4024,20,62
4025,20,61
4026,20,60
4027,20,59
4028,20,58
4029,20,57
4030,20,56
4031,20,55
4032,20,54
4033,20,53
4034,20,52
4035,20,51
4036,20,30
4037,20,29
4038,20,28
4039,20,9
4040,20,7
4041,20,6
4042,20,5
4043,20,4
4044,20,3
4045,20,2
4046,20,1
4047,20,0
4048,19,99
4049,19,98
4050,19,97
4051,19,96
4052,19,95
4053,19,94
4054,19,93
4055,20,8
4056,20,10
4057,20,27
4058,20,11
4059,20,26
4060,20,25
4061,20,24
4062,20,23
4063,20,22
4064,20,21
4065,20,20
4066,20,19
4067,20,18
4068,20,17
4069,20,16
4070,20,15
4071,20,14
4072,20,13
4073,20,12
4074,22,21
4075,22,22
4076,22,23
4077,24,25
4078,24,32
4079,24,31
4080,24,30
4081,24,29
4082,24,28
4083,24,27
4084,24,26
4085,24,24
4086,24,53
4087,24,23
4088,24,22
4089,24,21
4090,24,20
4091,24,19
4092,24,18
4093,24,17
4094,24,33
4095,24,34
4096,24,35
4097,24,36
4098,24,51
4099,24,50
4100,24,49
4101,24,48
4102,24,47
4103,24,46
4104,24,45
4105,24,44
4106,24,43
4107,24,42
4108,24,41
4109,24,40
4110,24,39
4111,24,38
4112,24,37
4113,24,16
4114,24,15
4115,24,14
4116,23,95
4117,23,93
4118,23,92
4119,23,91
4120,23,90
4121,23,89
4122,23,88
4123,23,87
4124,23,86
4125,23,85
4126,23,84
4127,23,83
4128,23,82
4129,23,81
4130,23,80
4131,23,79
4132,23,94
4133,23,96
4134,24,13
4135,23,97
4136,24,12
4137,24,11
4138,24,10
4139,24,9
